extension,spdx_license,year,count_files
.json,BSD-3-Clause-Clear,2022,3647.0
.xls,MPL-2.0,2022,3618.0
.tsv,BSD-2-Clause,2022,3537.0
.fasta,CC0-1.0,2022,3250.0
.geojson,BSD-2-Clause,2022,3250.0
.parquet,NOASSERTION,2022,3220.0
.pdb,AGPL-3.0,2022,3197.0
.tif,Unlicense,2022,3103.0
.dbf,AGPL-3.0,2022,3081.0
.wav,CC-BY-4.0,2022,3043.0
.sbml,,2022,2996.0
.xlsx,CC-BY-4.0,2022,2941.0
.wav,CC-BY-SA-4.0,2022,2734.0
.nii,GPL-3.0,2022,2733.0
.parquet,AGPL-3.0,2022,2641.0
.tsv,GPL-2.0,2022,2534.0
.fasta,Apache-2.0,2022,2528.0
.vcf,GPL-3.0,2022,2501.0
.wav,LGPL-2.1,2022,2474.0
.geojson,AGPL-3.0,2022,2424.0
.xls,Apache-2.0,2022,2414.0
.shx,AGPL-3.0,2022,2408.0
.shp,AGPL-3.0,2022,2356.0
.csv,AFL-3.0,2022,2355.0
.xlsx,AGPL-3.0,2022,2291.0
.csv,EPL-2.0,2022,2289.0
.wav,BSL-1.0,2022,2251.0
.wav,LGPL-3.0,2022,2049.0
.tfrecords,,2022,2034.0
.tiff,Apache-2.0,2022,1862.0
.tif,GPL-2.0,2022,1791.0
.xlsx,GPL-2.0,2022,1757.0
.vcf,NOASSERTION,2022,1699.0
.kml,Apache-2.0,2022,1432.0
.xlsx,BSD-2-Clause,2022,1421.0
.fastq,MIT,2022,1416.0
.tsv,AGPL-3.0,2022,1414.0
.json,EPL-1.0,2022,1400.0
.geojson,CC-BY-4.0,2022,1379.0
.csv,ISC,2022,1278.0
.tif,BSD-2-Clause,2022,1275.0
.json,OSL-3.0,2022,1214.0
.kml,GPL-3.0,2022,1208.0
.nii,CC0-1.0,2022,1143.0
.geojson,Unlicense,2022,1134.0
.fastq,GPL-3.0,2022,1085.0
.dcm,BSD-3-Clause,2022,1041.0
.dbf,Apache-2.0,2022,1005.0
.tsv,MPL-2.0,2022,964.0
.dbf,CC0-1.0,2022,944.0
.geojson,CC0-1.0,2022,941.0
.shp,Apache-2.0,2022,918.0
.shx,Apache-2.0,2022,901.0
.kml,NOASSERTION,2022,900.0
.csv,0BSD,2022,896.0
.wav,WTFPL,2022,894.0
.csv,Zlib,2022,894.0
.pdb,BSD-2-Clause,2022,817.0
.shp,CC0-1.0,2022,814.0
.shx,CC0-1.0,2022,808.0
.tiff,AGPL-3.0,2022,761.0
.tiff,BSD-3-Clause,2022,737.0
.nii,Apache-2.0,2022,706.0
.json,Artistic-2.0,2022,701.0
.dbf,GPL-2.0,2022,695.0
.xls,BSD-3-Clause,2022,685.0
.fasta,AGPL-3.0,2022,681.0
.json,Zlib,2022,652.0
.shp,GPL-2.0,2022,649.0
.shx,GPL-2.0,2022,638.0
.fasta,BSD-3-Clause,2022,634.0
.pdb,LGPL-3.0,2022,618.0
.avro,Apache-2.0,2022,601.0
.wav,OSL-3.0,2022,595.0
.xls,CC-BY-4.0,2022,592.0
.tiff,CC0-1.0,2022,591.0
.parquet,BSD-3-Clause,2022,575.0
.wav,Zlib,2022,567.0
.avro,MIT,2022,536.0
.shp,BSD-3-Clause,2022,513.0
.csv,BSD-3-Clause-Clear,2022,504.0
.dbf,BSD-3-Clause,2022,491.0
.parquet,CC-BY-SA-4.0,2022,490.0
.xlsx,LGPL-3.0,2022,484.0
.xlsx,LGPL-2.1,2022,481.0
.nii,NOASSERTION,2022,472.0
.shx,BSD-3-Clause,2022,469.0
.dcm,GPL-2.0,2022,467.0
.dcm,MPL-2.0,2022,465.0
.tiff,CC-BY-4.0,2022,459.0
.json,UPL-1.0,2022,453.0
.tsv,CC-BY-SA-4.0,2022,442.0
.fastq,NOASSERTION,2022,439.0
.dcm,CC0-1.0,2022,417.0
.pdb,MPL-2.0,2022,407.0
.tif,LGPL-2.1,2022,403.0
.json,AFL-3.0,2022,396.0
.geojson,GPL-2.0,2022,393.0
.json,OFL-1.1,2022,384.0
.wav,EPL-2.0,2022,376.0
.dcm,CC-BY-SA-4.0,2022,367.0
.csv,OFL-1.1,2022,359.0
.avro,GPL-3.0,2022,357.0
.csv,WTFPL,2022,353.0
.xls,AGPL-3.0,2022,338.0
.dcm,BSD-2-Clause,2022,328.0
.sbml,MIT,2022,318.0
.json,MS-PL,2022,317.0
.nii,GPL-2.0,2022,308.0
.vcf,BSD-3-Clause,2022,303.0
.tiff,GPL-2.0,2022,276.0
.xlsx,EPL-2.0,2022,262.0
.tsv,LGPL-3.0,2022,252.0
.dbf,OFL-1.1,2022,242.0
.shx,OFL-1.1,2022,242.0
.shp,OFL-1.1,2022,240.0
.dbf,CC-BY-4.0,2022,234.0
.tif,CC-BY-SA-4.0,2022,234.0
.shp,CC-BY-4.0,2022,234.0
.shx,CC-BY-4.0,2022,233.0
.csv,ODBL-1.0,2022,229.0
.kml,CC0-1.0,2022,223.0
.xls,GPL-2.0,2022,221.0
.tsv,ISC,2022,221.0
.tiff,CC-BY-SA-4.0,2022,216.0
.json,BSD-4-Clause,2022,214.0
.nii,BSD-3-Clause,2022,214.0
.csv,BSD-4-Clause,2022,212.0
.csv,Artistic-2.0,2022,211.0
.pdb,WTFPL,2022,208.0
.vcf,Apache-2.0,2022,202.0
.json,EUPL-1.1,2022,186.0
.vcf,CC0-1.0,2022,185.0
.shp,LGPL-3.0,2022,182.0
.csv,EPL-1.0,2022,181.0
.wav,BSD-3-Clause-Clear,2022,180.0
.dbf,LGPL-3.0,2022,179.0
.dbf,MPL-2.0,2022,179.0
.dbf,CC-BY-SA-4.0,2022,179.0
.shx,LGPL-3.0,2022,177.0
.shp,CC-BY-SA-4.0,2022,172.0
.shx,CC-BY-SA-4.0,2022,171.0
.xls,0BSD,2022,168.0
.tif,LGPL-3.0,2022,164.0
.shp,MPL-2.0,2022,163.0
.shx,MPL-2.0,2022,163.0
.xls,BSD-2-Clause,2022,162.0
.tsv,BSD-3-Clause-Clear,2022,157.0
.pdb,CC-BY-4.0,2022,154.0
.tif,WTFPL,2022,153.0
.pdb,CC-BY-SA-4.0,2022,153.0
.geojson,ISC,2022,153.0
.xls,Unlicense,2022,152.0
.fasta,GPL-2.0,2022,151.0
.xlsx,WTFPL,2022,146.0
.xlsx,EUPL-1.2,2022,146.0
.pdb,BSL-1.0,2022,145.0
.csv,ECL-2.0,2022,144.0
.csv,UPL-1.0,2022,137.0
.vcf,GPL-2.0,2022,136.0
.fasta,CC-BY-4.0,2022,136.0
.fasta,BSD-3-Clause-Clear,2022,131.0
.tsv,LGPL-2.1,2022,124.0
.kml,BSD-3-Clause,2022,121.0
.tiff,BSD-2-Clause,2022,114.0
.xlsx,0BSD,2022,108.0
.kml,BSD-2-Clause,2022,101.0
.pdb,ISC,2022,98.0
.fastq,Apache-2.0,2022,97.0
.xls,LGPL-3.0,2022,96.0
.fasta,MPL-2.0,2022,93.0
.parquet,CC-BY-4.0,2022,93.0
.vcf,AGPL-3.0,2022,92.0
.kml,CC-BY-4.0,2022,90.0
.xls,CC-BY-SA-4.0,2022,89.0
.kml,AGPL-3.0,2022,88.0
.dcm,AGPL-3.0,2022,87.0
.dbf,LGPL-2.1,2022,87.0
.parquet,CC0-1.0,2022,84.0
.fasta,CC-BY-SA-4.0,2022,84.0
.pdb,Zlib,2022,81.0
.wav,Artistic-2.0,2022,81.0
.tiff,Unlicense,2022,78.0
.shp,LGPL-2.1,2022,78.0
.geojson,LGPL-2.1,2022,76.0
.vcf,LGPL-2.1,2022,76.0
.shp,BSD-2-Clause,2022,76.0
.tiff,MPL-2.0,2022,74.0
.shx,BSD-2-Clause,2022,73.0
.kml,Unlicense,2022,72.0
.fastq,BSD-3-Clause,2022,72.0
.dbf,BSD-2-Clause,2022,71.0
.geojson,CC-BY-SA-4.0,2022,70.0
.avro,NOASSERTION,2022,70.0
.fastq,CC0-1.0,2022,67.0
.dbf,Unlicense,2022,66.0
.tif,BSL-1.0,2022,66.0
.wav,OFL-1.1,2022,65.0
.xlsx,BSL-1.0,2022,64.0
.json,PostgreSQL,2022,63.0
.fasta,BSD-2-Clause,2022,60.0
.shx,LGPL-2.1,2022,60.0
.vcf,BSD-2-Clause,2022,58.0
.dcm,LGPL-3.0,2022,56.0
.xls,BSL-1.0,2022,54.0
.tfrecords,Apache-2.0,2022,52.0
.kml,GPL-2.0,2022,51.0
.shp,Unlicense,2022,50.0
.parquet,GPL-2.0,2022,50.0
.xls,LGPL-2.1,2022,48.0
.geojson,MPL-2.0,2022,48.0
.shx,Unlicense,2022,48.0
.xls,ECL-2.0,2022,47.0
.wav,ISC,2022,47.0
.csv,CECILL-2.1,2022,46.0
.fastq,AGPL-3.0,2022,45.0
.tiff,LGPL-2.1,2022,45.0
.nii,BSD-2-Clause,2022,43.0
.csv,LPPL-1.3c,2022,43.0
.tsv,Artistic-2.0,2022,43.0
.wav,AFL-3.0,2022,41.0
.parquet,Unlicense,2022,41.0
.tif,EPL-1.0,2022,41.0
.shp,EUPL-1.2,2022,40.0
.wav,0BSD,2022,40.0
.dbf,ISC,2022,39.0
.xlsx,EUPL-1.1,2022,39.0
.fasta,Unlicense,2022,38.0
.avro,BSD-3-Clause,2022,36.0
.tif,EPL-2.0,2022,35.0
.sbgn,NOASSERTION,2022,35.0
.geojson,ODBL-1.0,2022,34.0
.xlsx,ISC,2022,34.0
.dcm,Unlicense,2022,34.0
.fasta,LGPL-3.0,2022,34.0
.geojson,LGPL-3.0,2022,32.0
.csv,EUPL-1.1,2022,32.0
.sbml,GPL-3.0,2022,31.0
.tfrecords,MIT,2022,31.0
.tsv,WTFPL,2022,30.0
.json,NCSA,2022,30.0
.tif,EUPL-1.2,2022,29.0
.xls,EPL-2.0,2022,28.0
.xls,WTFPL,2022,27.0
.nii,LGPL-2.1,2022,27.0
.tiff,LGPL-3.0,2022,26.0
.tfrecords,NOASSERTION,2022,26.0
.tfrecords,GPL-3.0,2022,26.0
.tsv,EPL-2.0,2022,26.0
.wav,BSD-4-Clause,2022,25.0
.xls,EUPL-1.1,2022,24.0
.json,CECILL-2.1,2022,24.0
.json,ECL-2.0,2022,24.0
.shx,EUPL-1.1,2022,24.0
.dbf,EUPL-1.2,2022,24.0
.dbf,EUPL-1.1,2022,24.0
.shp,EUPL-1.1,2022,24.0
.xlsx,ECL-2.0,2022,23.0
.pdb,0BSD,2022,23.0
.gvcf,Apache-2.0,2022,23.0
.pdb,MS-PL,2022,23.0
.kml,MPL-2.0,2022,22.0
.shx,EUPL-1.2,2022,22.0
.fasta,AFL-3.0,2022,22.0
.vcf,MPL-2.0,2022,21.0
.xlsx,EPL-1.0,2022,20.0
.fastq,GPL-2.0,2022,20.0
.xlsx,BSD-3-Clause-Clear,2022,20.0
.geojson,EUPL-1.2,2022,20.0
.wav,UPL-1.0,2022,20.0
.fasta,ISC,2022,20.0
.xls,Artistic-2.0,2022,18.0
.pdb,OFL-1.1,2022,16.0
.dbf,EPL-2.0,2022,15.0
.tif,ISC,2022,15.0
.fasta,LGPL-2.1,2022,15.0
.parquet,BSD-2-Clause,2022,15.0
.xls,EPL-1.0,2022,15.0
.xls,EUPL-1.2,2022,15.0
.shx,EPL-2.0,2022,15.0
.shp,EPL-2.0,2022,15.0
.geojson,WTFPL,2022,14.0
.kml,LGPL-3.0,2022,13.0
.parquet,LGPL-3.0,2022,13.0
.parquet,MPL-2.0,2022,13.0
.vcf,CC-BY-4.0,2022,13.0
.avro,CC0-1.0,2022,13.0
.tif,Zlib,2022,12.0
.sbml,Apache-2.0,2022,12.0
.tiff,EPL-1.0,2022,12.0
.sbml,NOASSERTION,2022,11.0
.kml,LGPL-2.1,2022,11.0
.csv,MS-PL,2022,11.0
.tsv,EUPL-1.2,2022,11.0
.dcm,LGPL-2.1,2022,10.0
.pdb,EUPL-1.1,2022,10.0
.tif,Artistic-2.0,2022,10.0
.xlsx,Zlib,2022,10.0
.fastq,Unlicense,2022,10.0
.xlsx,Artistic-2.0,2022,10.0
.csv,NCSA,2022,10.0
.xlsx,OFL-1.1,2022,10.0
.pdb,BSD-3-Clause-Clear,2022,10.0
.parquet,EUPL-1.2,2022,9.0
.tsv,0BSD,2022,9.0
.kml,EUPL-1.2,2022,9.0
.xlsx,UPL-1.0,2022,8.0
.parquet,PostgreSQL,2022,8.0
.shp,ISC,2022,8.0
.pdb,AFL-3.0,2022,8.0
.vcf,Unlicense,2022,7.0
.parquet,LGPL-2.1,2022,7.0
.wav,MS-PL,2022,7.0
.xlsx,MS-PL,2022,6.0
.xls,BSD-3-Clause-Clear,2022,6.0
.sbgn,,2022,6.0
.pdb,EUPL-1.2,2022,6.0
.fasta,Artistic-2.0,2022,6.0
.avro,AGPL-3.0,2022,6.0
.kml,CC-BY-SA-4.0,2022,5.0
.sbgn,MIT,2022,5.0
.nii,AGPL-3.0,2022,5.0
.wav,EPL-1.0,2022,5.0
.parquet,UPL-1.0,2022,5.0
.fastq,BSD-2-Clause,2022,5.0
.parquet,BSD-4-Clause,2022,5.0
.vcf,BSD-3-Clause-Clear,2022,5.0
.tif,ODBL-1.0,2022,5.0
.vcf,BSL-1.0,2022,5.0
.nii,CC-BY-4.0,2022,4.0
.fastq,Artistic-2.0,2022,4.0
.fastq,BSD-3-Clause-Clear,2022,4.0
.tiff,ISC,2022,4.0
.shp,ODBL-1.0,2022,4.0
.csv,PostgreSQL,2022,4.0
.json,LPPL-1.3c,2022,4.0
.dbf,ODBL-1.0,2022,4.0
.json,MS-RL,2022,4.0
.fastq,MPL-2.0,2022,4.0
.tiff,BSL-1.0,2022,4.0
.shx,ODBL-1.0,2022,4.0
.kml,OFL-1.1,2022,4.0
.geojson,EUPL-1.1,2022,4.0
.sbml,LGPL-3.0,2022,4.0
.tsv,BSL-1.0,2022,4.0
.vcf,CC-BY-SA-4.0,2022,4.0
.vcf,LGPL-3.0,2022,4.0
.tiff,UPL-1.0,2022,3.0
.xlsx,LPPL-1.3c,2022,3.0
.fastq,CC-BY-4.0,2022,3.0
.sbml,CC0-1.0,2022,3.0
.geojson,0BSD,2022,3.0
.wav,EUPL-1.2,2022,3.0
.tsv,Zlib,2022,3.0
.shp,WTFPL,2022,3.0
.xlsx,ODBL-1.0,2022,3.0
.tif,BSD-4-Clause,2022,3.0
.dcm,WTFPL,2022,3.0
.dbf,WTFPL,2022,3.0
.dcm,BSL-1.0,2022,3.0
.avro,MPL-2.0,2022,3.0
.gvf,,2022,3.0
.fasta,EPL-2.0,2022,3.0
.geojson,OFL-1.1,2022,3.0
.xls,ISC,2022,3.0
.sbgn,LGPL-3.0,2022,3.0
.tiff,0BSD,2022,3.0
.gvf,Apache-2.0,2022,3.0
.dcm,ISC,2022,3.0
.fastq,EPL-2.0,2022,3.0
.shx,WTFPL,2022,3.0
.geojson,EPL-2.0,2022,2.0
.kml,EPL-2.0,2022,2.0
.pdb,OSL-3.0,2022,2.0
.json,Vim,2022,2.0
.xls,AFL-3.0,2022,2.0
.avro,BSD-2-Clause,2022,2.0
.nii,MPL-2.0,2022,2.0
.xlsx,AFL-3.0,2022,2.0
.shx,ISC,2022,2.0
.kml,BSL-1.0,2022,2.0
.xls,LPPL-1.3c,2022,2.0
.geojson,UPL-1.0,2022,2.0
.kml,MS-PL,2022,1.0
.shx,BSL-1.0,2022,1.0
.gvcf,MIT,2022,1.0
.wav,NCSA,2022,1.0
.sbgn,GPL-3.0,2022,1.0
.pdb,EPL-1.0,2022,1.0
.sbml,Artistic-2.0,2022,1.0
.geojson,Zlib,2022,1.0
.kml,EUPL-1.1,2022,1.0
.fasta,WTFPL,2022,1.0
.tiff,AFL-3.0,2022,1.0
.tiff,NCSA,2022,1.0
.sbgn,GPL-2.0,2022,1.0
.kml,WTFPL,2022,1.0
.tiff,OFL-1.1,2022,1.0
.parquet,Artistic-2.0,2022,1.0
.shp,BSL-1.0,2022,1.0
.tiff,Zlib,2022,1.0
.avro,CC-BY-SA-4.0,2022,1.0
.sbml,BSD-3-Clause,2022,1.0
.tiff,MS-PL,2022,1.0
.dbf,BSL-1.0,2022,1.0
.xlsx,OSL-3.0,2022,1.0
.xls,OFL-1.1,2022,1.0
.dcm,0BSD,2022,1.0
.vcf,0BSD,2022,1.0
.tfrecords,LGPL-2.1,2022,1.0
.pdb,CECILL-2.1,2022,1.0
.tif,0BSD,2022,1.0
.tif,OFL-1.1,2022,1.0
.parquet,EPL-1.0,2022,1.0
.json,,2023,38614240.0
.csv,,2023,13656194.0
.json,MIT,2023,3664989.0
.wav,,2023,3073174.0
.json,NOASSERTION,2023,1784484.0
.json,GPL-3.0,2023,1717334.0
.json,Apache-2.0,2023,1409130.0
.csv,MIT,2023,1377495.0
.pdb,,2023,1236100.0
.json,Unlicense,2023,999891.0
.tif,,2023,851774.0
.json,CC0-1.0,2023,755466.0
.json,GPL-2.0,2023,705199.0
.xlsx,,2023,553368.0
.fasta,,2023,468672.0
.geojson,NOASSERTION,2023,396422.0
.csv,Apache-2.0,2023,388933.0
.csv,GPL-3.0,2023,384378.0
.parquet,,2023,296378.0
.csv,NOASSERTION,2023,261180.0
.tsv,,2023,243577.0
.geojson,,2023,228177.0
.json,AGPL-3.0,2023,225721.0
.wav,MIT,2023,212681.0
.json,CC-BY-4.0,2023,212644.0
.csv,CC0-1.0,2023,161414.0
.tiff,CC-BY-4.0,2023,148071.0
.wav,CC-BY-4.0,2023,121290.0
.tiff,,2023,120935.0
.tif,GPL-3.0,2023,105810.0
.wav,AGPL-3.0,2023,84785.0
.pdb,MIT,2023,79569.0
.xls,,2023,78451.0
.dcm,,2023,71679.0
.csv,BSD-3-Clause,2023,64095.0
.kml,,2023,62054.0
.json,BSD-3-Clause,2023,58384.0
.wav,GPL-3.0,2023,51955.0
.tif,MIT,2023,49223.0
.xlsx,MIT,2023,44210.0
.shp,,2023,44176.0
.wav,NOASSERTION,2023,43266.0
.shx,,2023,42873.0
.nii,,2023,37838.0
.csv,CC-BY-4.0,2023,37626.0
.csv,AGPL-3.0,2023,36963.0
.wav,Apache-2.0,2023,33588.0
.tsv,MIT,2023,29694.0
.csv,Unlicense,2023,26489.0
.pdb,GPL-3.0,2023,26135.0
.csv,GPL-2.0,2023,25545.0
.dbf,,2023,25349.0
.json,BSD-2-Clause,2023,21977.0
.pdb,Apache-2.0,2023,21514.0
.json,MPL-2.0,2023,20395.0
.tsv,GPL-3.0,2023,20210.0
.csv,BSD-2-Clause,2023,19960.0
.geojson,GPL-2.0,2023,17384.0
.xlsx,GPL-3.0,2023,15460.0
.geojson,MIT,2023,11692.0
.geojson,AGPL-3.0,2023,11682.0
.wav,CC0-1.0,2023,11253.0
.parquet,MIT,2023,10981.0
.tsv,NOASSERTION,2023,10613.0
.xlsx,NOASSERTION,2023,9925.0
.json,LGPL-2.1,2023,7827.0
.pdb,NOASSERTION,2023,7752.0
.dbf,NOASSERTION,2023,7719.0
.shp,NOASSERTION,2023,7671.0
.shx,NOASSERTION,2023,7668.0
.json,LGPL-3.0,2023,7239.0
.xlsx,Apache-2.0,2023,6707.0
.tif,NOASSERTION,2023,6315.0
.tif,Apache-2.0,2023,6292.0
.tsv,Apache-2.0,2023,6044.0
.dbf,MIT,2023,5960.0
.shx,MIT,2023,5920.0
.shp,MIT,2023,5910.0
.fasta,MIT,2023,5400.0
.dcm,MIT,2023,5367.0
.json,EUPL-1.2,2023,5273.0
.fasta,GPL-3.0,2023,5270.0
.csv,CC-BY-SA-4.0,2023,5131.0
.csv,MPL-2.0,2023,5112.0
.xls,MIT,2023,5087.0
.json,CC-BY-SA-4.0,2023,4952.0
.vcf,,2023,4842.0
.tsv,CC0-1.0,2023,4594.0
.json,WTFPL,2023,4583.0
.xls,GPL-3.0,2023,4493.0
.wav,EPL-2.0,2023,4399.0
.json,BSD-3-Clause-Clear,2023,4247.0
.parquet,NOASSERTION,2023,4044.0
.pdb,GPL-2.0,2023,3674.0
.tsv,LGPL-3.0,2023,3650.0
.json,BSL-1.0,2023,3633.0
.tif,AGPL-3.0,2023,3400.0
.shp,GPL-3.0,2023,3342.0
.wav,BSD-3-Clause,2023,3095.0
.tif,CC0-1.0,2023,3063.0
.geojson,Apache-2.0,2023,2606.0
.tiff,MIT,2023,2546.0
.kml,MIT,2023,2466.0
.xlsx,CC0-1.0,2023,2436.0
.json,ISC,2023,2429.0
.wav,Unlicense,2023,2369.0
.wav,GPL-2.0,2023,2312.0
.gvf,MIT,2023,2298.0
.parquet,Apache-2.0,2023,2274.0
.fastq,,2023,2016.0
.fasta,Apache-2.0,2023,1960.0
.csv,LGPL-3.0,2023,1960.0
.xls,NOASSERTION,2023,1727.0
.fasta,NOASSERTION,2023,1683.0
.xlsx,AGPL-3.0,2023,1631.0
.wav,LGPL-2.1,2023,1627.0
.parquet,GPL-3.0,2023,1507.0
.xlsx,BSD-3-Clause,2023,1470.0
.json,0BSD,2023,1410.0
.tif,BSD-3-Clause,2023,1269.0
.tiff,GPL-3.0,2023,1240.0
.json,EPL-2.0,2023,1186.0
.json,ODBL-1.0,2023,1107.0
.dcm,GPL-3.0,2023,1098.0
.xlsx,CC-BY-4.0,2023,1077.0
.pdb,Unlicense,2023,1072.0
.tiff,NOASSERTION,2023,1030.0
.dbf,GPL-3.0,2023,1020.0
.csv,ISC,2023,1007.0
.shx,GPL-3.0,2023,948.0
.tsv,BSD-3-Clause,2023,931.0
.pdb,CC0-1.0,2023,821.0
.csv,OSL-3.0,2023,802.0
.xlsx,GPL-2.0,2023,802.0
.avro,,2023,735.0
.dcm,Apache-2.0,2023,732.0
.xls,Apache-2.0,2023,718.0
.pdb,AGPL-3.0,2023,689.0
.geojson,GPL-3.0,2023,683.0
.csv,LGPL-2.1,2023,674.0
.wav,MPL-2.0,2023,657.0
.vcf,MIT,2023,638.0
.fasta,Unlicense,2023,629.0
.nii,MIT,2023,627.0
.xls,CC0-1.0,2023,602.0
.xlsx,LGPL-3.0,2023,594.0
.parquet,CC-BY-4.0,2023,581.0
.geojson,CC0-1.0,2023,568.0
.tsv,CC-BY-4.0,2023,552.0
.csv,WTFPL,2023,541.0
.tiff,CC0-1.0,2023,530.0
.tsv,AGPL-3.0,2023,514.0
.wav,LGPL-3.0,2023,505.0
.json,MS-PL,2023,497.0
.dcm,MPL-2.0,2023,464.0
.pdb,BSD-3-Clause,2023,448.0
.kml,GPL-3.0,2023,435.0
.xls,BSD-3-Clause,2023,430.0
.json,OFL-1.1,2023,377.0
.xlsx,Unlicense,2023,375.0
.avro,Apache-2.0,2023,369.0
.fasta,BSD-3-Clause,2023,350.0
.tiff,Apache-2.0,2023,329.0
.shx,Apache-2.0,2023,314.0
.dcm,NOASSERTION,2023,308.0
.kml,Apache-2.0,2023,294.0
.shp,Apache-2.0,2023,294.0
.tif,Unlicense,2023,291.0
.dbf,Apache-2.0,2023,285.0
.sbml,,2023,277.0
.wav,BSD-2-Clause,2023,270.0
.wav,Zlib,2023,257.0
.tif,MPL-2.0,2023,245.0
.json,OSL-3.0,2023,236.0
.dbf,CC0-1.0,2023,229.0
.parquet,BSD-3-Clause,2023,224.0
.shp,CC0-1.0,2023,222.0
.wav,WTFPL,2023,222.0
.shx,CC0-1.0,2023,221.0
.xlsx,CC-BY-SA-4.0,2023,213.0
.csv,EPL-2.0,2023,211.0
.xlsx,EUPL-1.2,2023,182.0
.wav,CC-BY-SA-4.0,2023,180.0
.vcf,GPL-3.0,2023,177.0
.json,Artistic-2.0,2023,176.0
.fasta,GPL-2.0,2023,175.0
.fastq,MIT,2023,171.0
.pdb,LGPL-2.1,2023,169.0
.vcf,NOASSERTION,2023,168.0
.sbml,MIT,2023,163.0
.tif,CC-BY-4.0,2023,163.0
.xlsx,MPL-2.0,2023,163.0
.pdb,MPL-2.0,2023,161.0
.tif,BSD-2-Clause,2023,160.0
.fastq,NOASSERTION,2023,158.0
.csv,EUPL-1.2,2023,154.0
.xls,AGPL-3.0,2023,152.0
.tif,LGPL-2.1,2023,145.0
.json,BSD-4-Clause,2023,145.0
.fastq,GPL-3.0,2023,144.0
.kml,NOASSERTION,2023,141.0
.parquet,BSD-2-Clause,2023,140.0
.shx,AGPL-3.0,2023,138.0
.wav,BSD-3-Clause-Clear,2023,137.0
.tiff,BSD-3-Clause,2023,137.0
.fasta,AGPL-3.0,2023,135.0
.csv,Zlib,2023,133.0
.dcm,CC0-1.0,2023,131.0
.pdb,BSD-2-Clause,2023,131.0
.nii,GPL-3.0,2023,128.0
.geojson,BSD-3-Clause,2023,127.0
.xls,GPL-2.0,2023,125.0
.tiff,BSD-2-Clause,2023,125.0
.json,Zlib,2023,124.0
.shp,GPL-2.0,2023,120.0
.tsv,CC-BY-SA-4.0,2023,119.0
.tif,LGPL-3.0,2023,118.0
.tif,GPL-2.0,2023,118.0
.pdb,LGPL-3.0,2023,116.0
.xlsx,BSD-2-Clause,2023,115.0
.tiff,MPL-2.0,2023,114.0
.parquet,WTFPL,2023,102.0
.dbf,GPL-2.0,2023,98.0
.shx,GPL-2.0,2023,96.0
.vcf,Apache-2.0,2023,94.0
.fasta,CC0-1.0,2023,90.0
.tsv,GPL-2.0,2023,89.0
.csv,OFL-1.1,2023,87.0
.tsv,Unlicense,2023,82.0
.dcm,BSD-2-Clause,2023,79.0
.xls,Unlicense,2023,78.0
.avro,NOASSERTION,2023,78.0
.csv,Artistic-2.0,2023,76.0
.geojson,CC-BY-4.0,2023,75.0
.json,EPL-1.0,2023,74.0
.csv,0BSD,2023,73.0
.tiff,GPL-2.0,2023,70.0
.dcm,GPL-2.0,2023,68.0
.tif,CC-BY-SA-4.0,2023,68.0
.xls,MPL-2.0,2023,66.0
.xls,BSD-2-Clause,2023,66.0
.pdb,Zlib,2023,63.0
.xlsx,LGPL-2.1,2023,63.0
.tfrecords,,2023,62.0
.wav,OFL-1.1,2023,62.0
.avro,MIT,2023,60.0
.dcm,CC-BY-SA-4.0,2023,60.0
.xls,LGPL-2.1,2023,59.0
.geojson,BSD-2-Clause,2023,58.0
.geojson,WTFPL,2023,57.0
.dbf,BSD-3-Clause,2023,57.0
.csv,BSL-1.0,2023,54.0
.shp,BSD-3-Clause,2023,54.0
.shx,BSD-3-Clause,2023,53.0
.json,EUPL-1.1,2023,53.0
.fasta,MPL-2.0,2023,53.0
.parquet,AGPL-3.0,2023,52.0
.xlsx,EPL-2.0,2023,51.0
.csv,ODBL-1.0,2023,45.0
.kml,GPL-2.0,2023,44.0
.sbml,CC0-1.0,2023,44.0
.kml,BSD-3-Clause,2023,43.0
.kml,CC0-1.0,2023,41.0
.nii,NOASSERTION,2023,41.0
.parquet,CC0-1.0,2023,39.0
.vcf,AGPL-3.0,2023,37.0
.pdb,BSL-1.0,2023,37.0
.fastq,Apache-2.0,2023,37.0
.kml,AGPL-3.0,2023,36.0
.xls,LGPL-3.0,2023,36.0
.dcm,AGPL-3.0,2023,35.0
.shp,AGPL-3.0,2023,35.0
.dbf,LGPL-2.1,2023,35.0
.json,UPL-1.0,2023,34.0
.pdb,CC-BY-4.0,2023,33.0
.xlsx,WTFPL,2023,33.0
.csv,CECILL-2.1,2023,33.0
.csv,BSD-3-Clause-Clear,2023,32.0
.json,NCSA,2023,31.0
.dbf,AGPL-3.0,2023,31.0
.vcf,BSD-3-Clause,2023,31.0
.fastq,CC-BY-SA-4.0,2023,30.0
.shp,CC-BY-4.0,2023,28.0
.dbf,CC-BY-4.0,2023,28.0
.tsv,MPL-2.0,2023,27.0
.shx,CC-BY-4.0,2023,27.0
.geojson,EUPL-1.2,2023,27.0
.shp,LGPL-3.0,2023,27.0
.tiff,AGPL-3.0,2023,27.0
.csv,EPL-1.0,2023,26.0
.tif,EUPL-1.2,2023,26.0
.geojson,CC-BY-SA-4.0,2023,25.0
.pdb,WTFPL,2023,25.0
